Date,Status,Type,Title,Action,Session ID,ID,Tool,Entry type,Source provider version,Source team name,Team channel name,Source site address,Source site name,Source list title,Source list ID,Source user account,Loaded from,Source path,Source ID,Source version,Destination provider version,Destination team name,Destination site address,Destination site name,Destination list title,Destination list ID,Destination user account,Destination path,Destination ID,Messages,Warnings,Errors,Copy options,Export Api Used,Throttling statistics,Application version,Details,Office 365 Import: Status,Office 365 Import: Job IDs,Office 365 Import: # of objects processed,Office 365 Import: # of objects,Office 365 Import: Progress %,Office 365 Import: Import start,Office 365 Import: Import end,Azure jobs,Help links
2020-09-04T08:40:01Z,Skipped,File,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1005019607.msg,Copy,200904-1,200904043950_1_4904200904044001_333,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1005019607.msg,109,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:01Z,Skipped,File,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1005017390.msg,Copy,200904-1,200904043950_1_4904200904044001_332,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1005017390.msg,108,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:01Z,Skipped,File,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1005013919.msg,Copy,200904-1,200904043950_1_4904200904044001_331,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1005013919.msg,104,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:01Z,Skipped,File,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1005012643.msg,Copy,200904-1,200904043950_1_4904200904044001_330,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1005012643.msg,101,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:01Z,Skipped,File,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1005011163.msg,Copy,200904-1,200904043950_1_4904200904044001_329,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1005011163.msg,96,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:01Z,Skipped,File,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1005009805.msg,Copy,200904-1,200904043950_1_4904200904044001_328,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1005009805.msg,94,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:01Z,Skipped,File,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1005006717.msg,Copy,200904-1,200904043950_1_4904200904044001_327,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1005006717.msg,87,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:01Z,Skipped,File,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1005005695.msg,Copy,200904-1,200904043950_1_4904200904044001_326,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1005005695.msg,86,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:01Z,Skipped,File,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1005004071.msg,Copy,200904-1,200904043950_1_4904200904044001_325,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1005004071.msg,83,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:01Z,Skipped,File,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1005001527.msg,Copy,200904-1,200904043950_1_4904200904044001_324,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1005001527.msg,81,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:01Z,Skipped,File,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1004997575.msg,Copy,200904-1,200904043950_1_4904200904044001_323,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1004997575.msg,76,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:01Z,Skipped,File,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1004996254.msg,Copy,200904-1,200904043950_1_4904200904044001_322,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1004996254.msg,75,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:01Z,Skipped,File,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1004994149.msg,Copy,200904-1,200904043950_1_4904200904044001_321,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1004994149.msg,72,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:01Z,Skipped,File,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1004991952.msg,Copy,200904-1,200904043950_1_4904200904044001_320,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1004991952.msg,71,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:01Z,Skipped,File,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1004989110.msg,Copy,200904-1,200904043950_1_4904200904044001_319,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1004989110.msg,63,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:01Z,Skipped,File,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1004986461.msg,Copy,200904-1,200904043950_1_4904200904044001_318,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1004986461.msg,55,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:01Z,Skipped,File,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1004985130.msg,Copy,200904-1,200904043950_1_4904200904044001_317,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1004985130.msg,51,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:01Z,Skipped,File,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1004983902.msg,Copy,200904-1,200904043950_1_4904200904044001_316,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1004983902.msg,49,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:01Z,Skipped,File,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1004982613.msg,Copy,200904-1,200904043950_1_4904200904044001_315,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1004982613.msg,40,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:01Z,Skipped,File,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1004980809.msg,Copy,200904-1,200904043950_1_4904200904044001_314,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,Oriental Ins  Numerous Collections - Our Ref - DLXH837 - Part 1_1004980809.msg,37,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:01Z,Skipped,File,Oriental Ins  Additional document - DLXH837_1005032940.msg,Copy,200904-1,200904043950_1_4904200904044001_313,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,Oriental Ins  Additional document - DLXH837_1005032940.msg,123,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:01Z,Skipped,File,Oriental Ins  2 Additional documents - DLXH837_1005032835.msg,Copy,200904-1,200904043950_1_4904200904044001_312,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,Oriental Ins  2 Additional documents - DLXH837_1005032835.msg,122,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:01Z,Skipped,File,NM XL   Motor XL Quotes SPOE_1005340659.pdf,Copy,200904-1,200904043950_1_4904200904044001_311,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,NM XL   Motor XL Quotes SPOE_1005340659.pdf,464,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:01Z,Skipped,File,NM XL   Motor XL Quotes SPOE_1005340649.pdf,Copy,200904-1,200904043950_1_4904200904044001_310,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,NM XL   Motor XL Quotes SPOE_1005340649.pdf,463,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:01Z,Skipped,File,NFUM - Agg XL - Swiss Re Quote_1005121277.msg,Copy,200904-1,200904043950_1_4904200904044001_309,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,NFUM - Agg XL - Swiss Re Quote_1005121277.msg,269,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:00Z,Skipped,File,NEVE Notes for updating draft figures (02-11-12)_1005149067.xlsx,Copy,200904-1,200904043950_1_4904200904044000_308,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,NEVE Notes for updating draft figures (02-11-12)_1005149067.xlsx,291,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:00Z,Skipped,File,Munich Re Ref  3004375 3016454 -  Talbot Syndicate 1183 - RQXH042 - 10E Deepwate_1005068119.msg,Copy,200904-1,200904043950_1_4904200904044000_307,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,Munich Re Ref  3004375 3016454 -  Talbot Syndicate 1183 - RQXH042 - 10E Deepwate_1005068119.msg,194,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:00Z,Skipped,File,Munich Re Ref  3004375 3016454 -  Talbot Syndicate 1183 - RQXH042 - 10E Deepwate_1005068037.msg,Copy,200904-1,200904043950_1_4904200904044000_306,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,Munich Re Ref  3004375 3016454 -  Talbot Syndicate 1183 - RQXH042 - 10E Deepwate_1005068037.msg,193,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:00Z,Skipped,File,Munich Re Quote - Aggregate XL_1005121076.msg,Copy,200904-1,200904043950_1_4904200904044000_305,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,Munich Re Quote - Aggregate XL_1005121076.msg,267,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:00Z,Skipped,File,MRCReinsSlipWRe981587244 - C - JD - Edited Slip (23Nov2012)_1005239715.doc,Copy,200904-1,200904043950_1_4904200904044000_304,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,MRCReinsSlipWRe981587244 - C - JD - Edited Slip (23Nov2012)_1005239715.doc,394,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:00Z,Skipped,File,MRCReinsSlipWRe979830602 23 Nov 12_1005203559.doc,Copy,200904-1,200904043950_1_4904200904044000_303,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,MRCReinsSlipWRe979830602 23 Nov 12_1005203559.doc,346,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:00Z,Skipped,File,MRCReinsSlipWRe978259627 C - ND Draft Slip 23Nov2012_1004986427.doc,Copy,200904-1,200904043950_1_4904200904044000_302,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,MRCReinsSlipWRe978259627 C - ND Draft Slip 23Nov2012_1004986427.doc,54,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:00Z,Skipped,File,MRCReinsSlipWRe977081973 - C - JD - review of Generali Slip (20Nov2012)_1005336825.doc,Copy,200904-1,200904043950_1_4904200904044000_301,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,MRCReinsSlipWRe977081973 - C - JD - review of Generali Slip (20Nov2012)_1005336825.doc,446,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:00Z,Skipped,File,MRCReinsSlipReSpec989273297 23 Nov 12_1004984313.doc,Copy,200904-1,200904043950_1_4904200904044000_300,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,MRCReinsSlipReSpec989273297 23 Nov 12_1004984313.doc,50,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:00Z,Skipped,File,MRCReinsSlipReSpec989273297 23 Nov 12 _3_1005183518.doc,Copy,200904-1,200904043950_1_4904200904044000_299,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,MRCReinsSlipReSpec989273297 23 Nov 12 _3_1005183518.doc,327,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:00Z,Skipped,File,MRCReinsSlipReSpec989273297 23 Nov 12 _2_1005118162.doc,Copy,200904-1,200904043950_1_4904200904044000_298,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,MRCReinsSlipReSpec989273297 23 Nov 12 _2_1005118162.doc,263,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:00Z,Skipped,File,MRCReinsSlipReInt1005203261.doc,Copy,200904-1,200904043950_1_4904200904044000_297,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,MRCReinsSlipReInt1005203261.doc,347,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:00Z,Skipped,File,MRCReinsSlipReInt1005034066.doc,Copy,200904-1,200904043950_1_4904200904044000_296,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,MRCReinsSlipReInt1005034066.doc,131,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:00Z,Skipped,File,MRCEReInt1005011131.doc,Copy,200904-1,200904043950_1_4904200904044000_295,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,MRCEReInt1005011131.doc,99,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
2020-09-04T08:40:00Z,Skipped,File,Milli Re Foreign Inwards Risk   Cat XL Programmes - 2013 Renewal_1004980335.msg,Copy,200904-1,200904043950_1_4904200904044000_294,Copy SharePoint content,Item,SP2010,,,http://eclipsedm.willis.com/2012/11/,November 2012,23,ceef90da-f8b0-4735-897b-cee3897823ac,INT\svc_crbspmigrate_p,,Milli Re Foreign Inwards Risk   Cat XL Programmes - 2013 Renewal_1004980335.msg,35,,SP2019,,https://euteamsites.willistowerswatson.com/Sites/EclipseDM201211/,November 2012,23,2da14c05-f84a-4bc8-852a-b442c33bbafd,INT\svc_crbspmigrate_p,,,,,,,False,,13.1.2,Item skipped.,,,,,,,,<AzureJobs />,
